departamento,fecha,ML,Low_90,High_90,Low_50,High_50
Sucre,2020-09-24,0.81,0.5,1.16,0.6900000000000001,0.96
Sucre,2020-09-25,0.77,0.45,1.11,0.64,0.91
Sucre,2020-09-26,0.71,0.4,1.07,0.61,0.89
Sucre,2020-09-27,0.7000000000000001,0.39,1.07,0.59,0.87
Sucre,2020-09-28,0.68,0.34,1.02,0.55,0.8300000000000001
Sucre,2020-09-29,0.66,0.32,1.01,0.56,0.85
Sucre,2020-09-30,0.65,0.3,1.0,0.53,0.8200000000000001
Sucre,2020-10-01,0.66,0.31,1.02,0.56,0.86
Sucre,2020-10-02,0.7000000000000001,0.35000000000000003,1.07,0.58,0.88
Sucre,2020-10-03,0.6900000000000001,0.34,1.07,0.56,0.86
Sucre,2020-10-04,0.79,0.45,1.19,0.64,0.9400000000000001
Sucre,2020-10-05,0.87,0.52,1.26,0.76,1.07
Sucre,2020-10-06,0.93,0.56,1.29,0.79,1.09
Sucre,2020-10-07,0.96,0.6,1.33,0.8200000000000001,1.12
Sucre,2020-10-08,1.04,0.68,1.4000000000000001,0.92,1.22
Sucre,2020-10-09,1.03,0.6900000000000001,1.41,0.92,1.22
Sucre,2020-10-10,1.01,0.67,1.3800000000000001,0.87,1.16
Sucre,2020-10-11,0.9400000000000001,0.61,1.32,0.8200000000000001,1.11
Sucre,2020-10-12,0.93,0.58,1.28,0.8,1.09
Sucre,2020-10-13,0.93,0.58,1.28,0.81,1.1
Sucre,2020-10-14,0.93,0.59,1.29,0.81,1.1
Sucre,2020-10-15,0.89,0.54,1.24,0.77,1.06
Sucre,2020-10-16,0.92,0.59,1.3,0.8,1.09
Sucre,2020-10-17,0.97,0.64,1.35,0.84,1.1300000000000001
Sucre,2020-10-18,0.9400000000000001,0.59,1.29,0.8200000000000001,1.11
Sucre,2020-10-19,0.92,0.59,1.3,0.79,1.08
Sucre,2020-10-20,0.89,0.56,1.27,0.76,1.05
Sucre,2020-10-21,0.88,0.54,1.25,0.74,1.03
Sucre,2020-10-22,0.87,0.51,1.22,0.76,1.06
Sucre,2020-10-23,0.89,0.55,1.27,0.78,1.08
Sucre,2020-10-24,0.87,0.52,1.24,0.76,1.06
Sucre,2020-10-25,0.87,0.51,1.23,0.75,1.05
Sucre,2020-10-26,0.85,0.5,1.23,0.72,1.02
Sucre,2020-10-27,0.85,0.48,1.21,0.71,1.01
Sucre,2020-10-28,0.8300000000000001,0.48,1.22,0.72,1.03
Sucre,2020-10-29,0.84,0.47000000000000003,1.21,0.73,1.04
Sucre,2020-10-30,0.8300000000000001,0.48,1.23,0.71,1.02
Sucre,2020-10-31,0.85,0.47000000000000003,1.22,0.71,1.02
Sucre,2020-11-01,0.87,0.51,1.27,0.72,1.03
Sucre,2020-11-02,0.85,0.48,1.24,0.74,1.06
Sucre,2020-11-03,1.01,0.64,1.4000000000000001,0.9,1.22
Sucre,2020-11-04,1.05,0.6900000000000001,1.45,0.91,1.22
Sucre,2020-11-05,1.06,0.7000000000000001,1.45,0.93,1.24
Sucre,2020-11-06,1.09,0.72,1.46,0.98,1.29
Sucre,2020-11-07,1.1,0.75,1.49,0.99,1.3
Sucre,2020-11-08,1.05,0.6900000000000001,1.42,0.92,1.22
Sucre,2020-11-09,1.0,0.65,1.3800000000000001,0.87,1.17
Sucre,2020-11-10,0.84,0.49,1.22,0.71,1.01
Sucre,2020-11-11,0.85,0.5,1.24,0.74,1.05
Sucre,2020-11-12,0.86,0.5,1.24,0.75,1.06
Sucre,2020-11-13,0.84,0.49,1.24,0.72,1.03
Sucre,2020-11-14,0.8300000000000001,0.48,1.24,0.7000000000000001,1.01
Sucre,2020-11-15,0.8300000000000001,0.46,1.22,0.72,1.04
Sucre,2020-11-16,0.8200000000000001,0.45,1.22,0.7000000000000001,1.02
Sucre,2020-11-17,0.79,0.43,1.21,0.66,0.98
Sucre,2020-11-18,0.8300000000000001,0.46,1.25,0.67,0.99
Sucre,2020-11-19,0.8300000000000001,0.45,1.24,0.71,1.04
Sucre,2020-11-20,0.86,0.49,1.29,0.73,1.06
Sucre,2020-11-21,0.9,0.52,1.32,0.76,1.09
Sucre,2020-11-22,0.91,0.53,1.33,0.77,1.1
Sucre,2020-11-23,0.93,0.54,1.34,0.79,1.12
Sucre,2020-11-24,0.92,0.53,1.33,0.78,1.11
Sucre,2020-11-25,0.87,0.47000000000000003,1.27,0.72,1.05
Sucre,2020-11-26,0.88,0.49,1.3,0.71,1.04
Sucre,2020-11-27,0.89,0.49,1.3,0.77,1.11
Sucre,2020-11-28,0.9,0.49,1.3,0.77,1.11
Sucre,2020-11-29,0.92,0.54,1.36,0.79,1.1300000000000001
Sucre,2020-11-30,0.97,0.58,1.4000000000000001,0.84,1.18
Sucre,2020-12-01,1.0,0.6,1.41,0.88,1.22
Sucre,2020-12-02,1.02,0.63,1.44,0.9,1.24
Sucre,2020-12-03,1.01,0.63,1.44,0.86,1.19
Sucre,2020-12-04,0.99,0.6,1.4000000000000001,0.85,1.18
Sucre,2020-12-05,0.96,0.5700000000000001,1.37,0.8200000000000001,1.1500000000000001
Sucre,2020-12-06,0.9500000000000001,0.55,1.35,0.8,1.1300000000000001
Sucre,2020-12-07,0.89,0.51,1.32,0.74,1.07
Sucre,2020-12-08,0.89,0.5,1.31,0.72,1.05
Sucre,2020-12-09,0.88,0.47000000000000003,1.28,0.75,1.09
Sucre,2020-12-10,0.87,0.48,1.3,0.74,1.08
Sucre,2020-12-11,0.87,0.46,1.28,0.73,1.07
Sucre,2020-12-12,0.87,0.47000000000000003,1.3,0.72,1.06
Sucre,2020-12-13,0.88,0.47000000000000003,1.3,0.71,1.05
Sucre,2020-12-14,0.92,0.53,1.37,0.79,1.1400000000000001
Sucre,2020-12-15,0.9400000000000001,0.54,1.3800000000000001,0.81,1.16
Sucre,2020-12-16,0.99,0.59,1.43,0.86,1.21
Sucre,2020-12-17,1.01,0.62,1.46,0.88,1.23
Sucre,2020-12-18,1.03,0.62,1.45,0.87,1.21
Sucre,2020-12-19,1.04,0.64,1.47,0.89,1.23
Sucre,2020-12-20,1.02,0.62,1.44,0.88,1.22
Sucre,2020-12-21,1.01,0.61,1.43,0.87,1.21
Sucre,2020-12-22,1.03,0.64,1.46,0.9,1.24
Sucre,2020-12-23,1.01,0.63,1.45,0.89,1.23
Sucre,2020-12-24,1.01,0.61,1.42,0.89,1.23
Sucre,2020-12-25,1.0,0.61,1.42,0.88,1.22
Sucre,2020-12-26,0.99,0.59,1.4000000000000001,0.86,1.2
Sucre,2020-12-27,0.9500000000000001,0.56,1.37,0.8300000000000001,1.17
Sucre,2020-12-28,0.93,0.53,1.34,0.8,1.1400000000000001
Sucre,2020-12-29,0.89,0.5,1.32,0.76,1.1
Sucre,2020-12-30,0.92,0.51,1.33,0.78,1.12
Sucre,2020-12-31,0.9500000000000001,0.56,1.3900000000000001,0.8,1.1400000000000001
Sucre,2021-01-01,0.9500000000000001,0.55,1.3800000000000001,0.8,1.1400000000000001
Sucre,2021-01-02,0.99,0.6,1.43,0.84,1.18
Sucre,2021-01-03,1.03,0.64,1.47,0.88,1.22
Sucre,2021-01-04,1.05,0.65,1.47,0.91,1.25
Sucre,2021-01-05,1.1,0.71,1.53,0.96,1.3
Sucre,2021-01-06,1.1,0.71,1.52,0.98,1.32
Sucre,2021-01-07,1.12,0.72,1.52,0.97,1.3
Sucre,2021-01-08,1.16,0.79,1.59,1.03,1.36
Sucre,2021-01-09,1.1400000000000001,0.77,1.56,1.02,1.35
Sucre,2021-01-10,1.1300000000000001,0.76,1.54,0.99,1.31
Sucre,2021-01-11,1.11,0.73,1.5,0.98,1.3
Sucre,2021-01-12,1.08,0.71,1.48,0.96,1.28
Sucre,2021-01-13,1.11,0.72,1.48,0.99,1.31
Sucre,2021-01-14,1.12,0.75,1.51,0.96,1.27
Sucre,2021-01-15,1.1300000000000001,0.75,1.5,1.0,1.31
Sucre,2021-01-16,1.1500000000000001,0.79,1.54,1.02,1.33
Sucre,2021-01-17,1.1500000000000001,0.79,1.53,1.04,1.35
Sucre,2021-01-18,1.25,0.89,1.62,1.11,1.41
Sucre,2021-01-19,1.26,0.91,1.6300000000000001,1.1500000000000001,1.45
Sucre,2021-01-20,1.22,0.88,1.59,1.08,1.37
Sucre,2021-01-21,1.2,0.86,1.56,1.08,1.37
Sucre,2021-01-22,1.18,0.86,1.56,1.07,1.36
Sucre,2021-01-23,1.18,0.85,1.54,1.07,1.36
Sucre,2021-01-24,1.16,0.8200000000000001,1.5,1.03,1.31
Sucre,2021-01-25,1.08,0.75,1.43,0.96,1.24
Sucre,2021-01-26,1.11,0.78,1.46,0.99,1.27
Sucre,2021-01-27,1.1,0.78,1.46,0.99,1.27
Sucre,2021-01-28,1.06,0.75,1.43,0.9500000000000001,1.23
Sucre,2021-01-29,1.02,0.7000000000000001,1.3800000000000001,0.91,1.19
Sucre,2021-01-30,0.98,0.66,1.34,0.86,1.1400000000000001
Sucre,2021-01-31,0.99,0.65,1.33,0.86,1.1400000000000001
Sucre,2021-02-01,1.0,0.67,1.36,0.86,1.1400000000000001
Sucre,2021-02-02,1.0,0.68,1.37,0.86,1.1400000000000001
Sucre,2021-02-03,1.03,0.71,1.4000000000000001,0.93,1.22
Sucre,2021-02-04,1.04,0.72,1.41,0.9400000000000001,1.23
Sucre,2021-02-05,1.03,0.7000000000000001,1.3900000000000001,0.93,1.22
Sucre,2021-02-06,1.0,0.67,1.36,0.89,1.18
Sucre,2021-02-07,0.96,0.63,1.32,0.86,1.1500000000000001
Sucre,2021-02-08,0.97,0.62,1.31,0.86,1.1500000000000001
Sucre,2021-02-09,0.97,0.65,1.35,0.86,1.1500000000000001
Sucre,2021-02-10,0.96,0.63,1.33,0.85,1.1400000000000001
Sucre,2021-02-11,0.97,0.63,1.33,0.85,1.1400000000000001
Sucre,2021-02-12,0.97,0.63,1.33,0.85,1.1400000000000001
Sucre,2021-02-13,0.9500000000000001,0.62,1.33,0.8200000000000001,1.11
Sucre,2021-02-14,0.9,0.56,1.27,0.76,1.05
Sucre,2021-02-15,0.86,0.5,1.21,0.75,1.05
Sucre,2021-02-16,0.87,0.52,1.24,0.75,1.05
Sucre,2021-02-17,0.88,0.54,1.27,0.76,1.06
Sucre,2021-02-18,0.9,0.54,1.27,0.76,1.06
Sucre,2021-02-19,0.91,0.56,1.3,0.8,1.11
Sucre,2021-02-20,0.91,0.55,1.29,0.8,1.11
Sucre,2021-02-21,0.91,0.54,1.28,0.8,1.11
Sucre,2021-02-22,0.89,0.54,1.29,0.77,1.08
Sucre,2021-02-23,0.87,0.5,1.25,0.74,1.05
Sucre,2021-02-24,0.87,0.51,1.27,0.72,1.03
Sucre,2021-02-25,0.89,0.51,1.27,0.77,1.09
Sucre,2021-02-26,0.92,0.56,1.33,0.8,1.12
Sucre,2021-02-27,0.96,0.6,1.37,0.84,1.16
Sucre,2021-02-28,0.97,0.61,1.3800000000000001,0.85,1.17
Sucre,2021-03-01,1.0,0.63,1.4000000000000001,0.88,1.2
Sucre,2021-03-02,1.0,0.62,1.3800000000000001,0.89,1.21
Sucre,2021-03-03,1.03,0.65,1.41,0.91,1.23
Sucre,2021-03-04,1.02,0.66,1.42,0.87,1.18
Sucre,2021-03-05,1.01,0.65,1.41,0.87,1.18
Sucre,2021-03-06,1.04,0.66,1.41,0.9,1.21
Sucre,2021-03-07,1.09,0.73,1.48,0.97,1.28
Sucre,2021-03-08,1.12,0.76,1.5,1.01,1.32
Sucre,2021-03-09,1.1300000000000001,0.78,1.52,1.02,1.33
Sucre,2021-03-10,1.1400000000000001,0.79,1.52,1.01,1.31
Sucre,2021-03-11,1.1500000000000001,0.8,1.52,1.04,1.34
Sucre,2021-03-12,1.1400000000000001,0.79,1.5,1.04,1.34
Sucre,2021-03-13,1.1,0.76,1.47,0.97,1.26
Sucre,2021-03-14,1.09,0.73,1.43,0.96,1.25
Sucre,2021-03-15,1.09,0.75,1.45,0.97,1.26
Sucre,2021-03-16,1.08,0.75,1.45,0.97,1.26
Sucre,2021-03-17,1.08,0.76,1.46,0.97,1.26
Sucre,2021-03-18,1.11,0.77,1.46,1.0,1.29
Sucre,2021-03-19,1.11,0.78,1.47,1.01,1.3
Sucre,2021-03-20,1.1300000000000001,0.79,1.47,1.0,1.28
Sucre,2021-03-21,1.11,0.79,1.47,0.99,1.27
Sucre,2021-03-22,1.1300000000000001,0.8200000000000001,1.5,1.02,1.3
Sucre,2021-03-23,1.22,0.9,1.57,1.12,1.4000000000000001
Sucre,2021-03-24,1.26,0.9400000000000001,1.6,1.1300000000000001,1.4000000000000001
Sucre,2021-03-25,1.26,0.9500000000000001,1.6,1.1500000000000001,1.42
Sucre,2021-03-26,1.29,0.99,1.6300000000000001,1.2,1.47
Sucre,2021-03-27,1.25,0.9400000000000001,1.57,1.1400000000000001,1.4000000000000001
Sucre,2021-03-28,1.2,0.9,1.52,1.11,1.37
Sucre,2021-03-29,1.16,0.87,1.49,1.07,1.33
Sucre,2021-03-30,1.1300000000000001,0.8200000000000001,1.43,1.0,1.25
Sucre,2021-03-31,1.12,0.8200000000000001,1.43,1.0,1.25
Sucre,2021-04-01,1.12,0.8200000000000001,1.43,1.0,1.25
Sucre,2021-04-02,1.1,0.81,1.42,0.99,1.24
Sucre,2021-04-03,1.12,0.8300000000000001,1.44,1.01,1.26
Sucre,2021-04-04,1.11,0.8300000000000001,1.44,1.01,1.26
Sucre,2021-04-05,1.08,0.78,1.3800000000000001,0.98,1.23
Sucre,2021-04-06,1.06,0.77,1.37,0.96,1.21
Sucre,2021-04-07,1.07,0.78,1.3800000000000001,0.97,1.22
Sucre,2021-04-08,1.07,0.77,1.37,0.97,1.22
Sucre,2021-04-09,1.1,0.8200000000000001,1.42,1.01,1.26
Sucre,2021-04-10,1.11,0.8200000000000001,1.42,1.01,1.26
Sucre,2021-04-11,1.11,0.8300000000000001,1.43,1.02,1.27
Sucre,2021-04-12,1.1300000000000001,0.84,1.43,1.05,1.3
Sucre,2021-04-13,1.16,0.88,1.47,1.04,1.28
Sucre,2021-04-14,1.19,0.9,1.48,1.09,1.33
Sucre,2021-04-15,1.22,0.9500000000000001,1.53,1.1300000000000001,1.37
Sucre,2021-04-16,1.27,1.0,1.57,1.19,1.43
Sucre,2021-04-17,1.34,1.07,1.6300000000000001,1.24,1.47
Sucre,2021-04-18,1.32,1.05,1.6,1.23,1.46
Sucre,2021-04-19,1.27,1.01,1.55,1.1500000000000001,1.37
Sucre,2021-04-20,1.27,1.0,1.53,1.17,1.3900000000000001
Sucre,2021-04-21,1.24,0.99,1.52,1.1500000000000001,1.37
Sucre,2021-04-22,1.24,0.98,1.5,1.16,1.3800000000000001
Sucre,2021-04-23,1.18,0.9400000000000001,1.46,1.11,1.33
Sucre,2021-04-24,1.1500000000000001,0.91,1.43,1.04,1.25
Sucre,2021-04-25,1.19,0.93,1.44,1.09,1.3
Sucre,2021-04-26,1.19,0.9500000000000001,1.46,1.1,1.31
Sucre,2021-04-27,1.18,0.9400000000000001,1.45,1.1,1.31
Sucre,2021-04-28,1.19,0.9400000000000001,1.44,1.11,1.32
Sucre,2021-04-29,1.24,1.01,1.51,1.17,1.3800000000000001
Sucre,2021-04-30,1.25,1.01,1.5,1.18,1.3900000000000001
Sucre,2021-05-01,1.2,0.97,1.46,1.11,1.31
Sucre,2021-05-02,1.16,0.93,1.42,1.08,1.28
Sucre,2021-05-03,1.11,0.87,1.35,1.03,1.23
Sucre,2021-05-04,1.07,0.8300000000000001,1.31,0.98,1.18
Sucre,2021-05-05,1.07,0.8300000000000001,1.31,0.99,1.19
Sucre,2021-05-06,1.0,0.77,1.26,0.92,1.12
Sucre,2021-05-07,0.99,0.76,1.25,0.9,1.1
Sucre,2021-05-08,0.98,0.75,1.24,0.89,1.09
Sucre,2021-05-09,0.92,0.68,1.17,0.85,1.06
Sucre,2021-05-10,0.88,0.64,1.1400000000000001,0.8,1.01
Sucre,2021-05-11,0.88,0.63,1.1300000000000001,0.8,1.01
Sucre,2021-05-12,0.91,0.67,1.18,0.8300000000000001,1.04
Sucre,2021-05-13,0.98,0.74,1.25,0.89,1.1
Sucre,2021-05-14,1.07,0.8300000000000001,1.34,0.98,1.19
Sucre,2021-05-15,1.1300000000000001,0.87,1.37,1.04,1.25
Sucre,2021-05-16,1.16,0.92,1.42,1.08,1.29
Sucre,2021-05-17,1.1400000000000001,0.89,1.3800000000000001,1.07,1.28
Sucre,2021-05-18,1.06,0.8200000000000001,1.31,0.96,1.16
Sucre,2021-05-19,0.99,0.76,1.25,0.9,1.1
Sucre,2021-05-20,0.98,0.74,1.23,0.88,1.08
Sucre,2021-05-21,0.98,0.74,1.23,0.91,1.12
Sucre,2021-05-22,1.04,0.79,1.28,0.97,1.18
Sucre,2021-05-23,1.07,0.8300000000000001,1.32,1.0,1.21
Sucre,2021-05-24,1.11,0.87,1.36,1.01,1.21
Sucre,2021-05-25,1.17,0.9400000000000001,1.43,1.08,1.28
Sucre,2021-05-26,1.17,0.9400000000000001,1.42,1.09,1.29
Sucre,2021-05-27,1.17,0.9500000000000001,1.43,1.1,1.3
Sucre,2021-05-28,1.32,1.09,1.56,1.25,1.45
Sucre,2021-05-29,1.45,1.23,1.69,1.37,1.56
Sucre,2021-05-30,1.46,1.25,1.7,1.4000000000000001,1.59
Sucre,2021-05-31,1.48,1.27,1.7,1.41,1.59
Sucre,2021-06-01,1.44,1.23,1.6500000000000001,1.3800000000000001,1.56
Sucre,2021-06-02,1.3800000000000001,1.17,1.58,1.3,1.47
Sucre,2021-06-03,1.31,1.12,1.53,1.24,1.41
Sucre,2021-06-04,1.1400000000000001,0.9500000000000001,1.36,1.08,1.25
Sucre,2021-06-05,1.02,0.8200000000000001,1.23,0.9500000000000001,1.12
Tolima,2020-04-07,3.0,1.01,6.99,2.04,4.45
Tolima,2020-04-08,2.87,1.02,6.29,1.95,4.11
Tolima,2020-04-09,2.77,0.96,5.78,1.96,3.96
Tolima,2020-04-10,2.69,0.98,5.49,1.93,3.81
Tolima,2020-04-11,2.62,0.97,5.24,1.93,3.72
Tolima,2020-04-12,2.81,1.08,5.4,2.08,3.9
Tolima,2020-04-13,2.44,0.96,4.74,1.83,3.42
Tolima,2020-04-14,2.4,0.9400000000000001,4.6000000000000005,1.79,3.33
Tolima,2020-04-15,2.36,0.9,4.45,1.7,3.19
Tolima,2020-04-16,2.32,0.9,4.36,1.75,3.21
Tolima,2020-04-17,2.2800000000000002,0.91,4.29,1.69,3.11
Tolima,2020-04-18,2.25,0.86,4.16,1.68,3.0700000000000003
Tolima,2020-04-19,2.38,0.96,4.3100000000000005,1.77,3.18
Tolima,2020-04-20,2.32,0.97,4.19,1.7,3.0500000000000003
Tolima,2020-04-21,2.2600000000000002,0.9400000000000001,4.04,1.6500000000000001,2.95
Tolima,2020-04-22,2.2,0.93,3.93,1.6600000000000001,2.92
Tolima,2020-04-23,2.16,0.91,3.8200000000000003,1.6,2.82
Tolima,2020-04-24,2.24,0.97,3.87,1.73,2.95
Tolima,2020-04-25,2.17,0.96,3.75,1.67,2.84
Tolima,2020-04-26,2.22,0.99,3.73,1.72,2.87
Tolima,2020-04-27,2.14,0.9500000000000001,3.5700000000000003,1.67,2.77
Tolima,2020-04-28,2.27,1.1,3.7,1.82,2.91
Tolima,2020-04-29,2.25,1.12,3.61,1.81,2.85
Tolima,2020-04-30,2.14,1.06,3.41,1.7,2.68
Tolima,2020-05-01,1.98,0.97,3.19,1.61,2.54
Tolima,2020-05-02,1.86,0.87,2.99,1.51,2.4
Tolima,2020-05-03,1.76,0.8200000000000001,2.87,1.42,2.2800000000000002
Tolima,2020-05-04,1.73,0.78,2.79,1.3800000000000001,2.22
Tolima,2020-05-05,1.6,0.72,2.67,1.24,2.05
Tolima,2020-05-06,1.59,0.72,2.66,1.27,2.08
Tolima,2020-05-07,1.74,0.8300000000000001,2.8000000000000003,1.3900000000000001,2.21
Tolima,2020-05-08,1.71,0.81,2.74,1.33,2.13
Tolima,2020-05-09,1.74,0.85,2.7600000000000002,1.37,2.16
Tolima,2020-05-10,1.7,0.84,2.71,1.4000000000000001,2.18
Tolima,2020-05-11,1.68,0.8200000000000001,2.65,1.35,2.11
Tolima,2020-05-12,1.69,0.8300000000000001,2.63,1.3800000000000001,2.13
Tolima,2020-05-13,1.6600000000000001,0.84,2.61,1.33,2.06
Tolima,2020-05-14,1.55,0.75,2.47,1.23,1.94
Tolima,2020-05-15,1.54,0.75,2.45,1.2,1.9000000000000001
Tolima,2020-05-16,1.56,0.78,2.47,1.27,1.97
Tolima,2020-05-17,1.54,0.75,2.41,1.26,1.95
Tolima,2020-05-18,1.52,0.74,2.38,1.24,1.92
Tolima,2020-05-19,1.44,0.67,2.2800000000000002,1.17,1.84
Tolima,2020-05-20,1.43,0.66,2.2600000000000002,1.12,1.78
Tolima,2020-05-21,1.42,0.64,2.23,1.1400000000000001,1.8
Tolima,2020-05-22,1.51,0.76,2.36,1.23,1.8900000000000001
Tolima,2020-05-23,1.56,0.8,2.38,1.25,1.9000000000000001
Tolima,2020-05-24,1.57,0.84,2.4,1.27,1.9100000000000001
Tolima,2020-05-25,1.58,0.85,2.38,1.3,1.93
Tolima,2020-05-26,1.52,0.8200000000000001,2.32,1.27,1.8900000000000001
Tolima,2020-05-27,1.47,0.77,2.24,1.22,1.83
Tolima,2020-05-28,1.45,0.76,2.21,1.2,1.8
Tolima,2020-05-29,1.35,0.67,2.1,1.1,1.69
Tolima,2020-05-30,1.32,0.64,2.06,1.09,1.68
Tolima,2020-05-31,1.34,0.67,2.09,1.05,1.6300000000000001
Tolima,2020-06-01,1.3,0.64,2.05,1.05,1.6300000000000001
Tolima,2020-06-02,1.3,0.61,2.0100000000000002,1.06,1.6400000000000001
Tolima,2020-06-03,1.27,0.6,2.0,1.04,1.62
Tolima,2020-06-04,1.24,0.58,1.98,1.01,1.59
Tolima,2020-06-05,1.23,0.5700000000000001,1.97,1.0,1.58
Tolima,2020-06-06,1.23,0.56,1.96,1.0,1.58
Tolima,2020-06-07,1.23,0.55,1.95,0.99,1.57
Tolima,2020-06-08,1.28,0.62,2.0300000000000002,1.04,1.62
Tolima,2020-06-09,1.35,0.67,2.07,1.11,1.69
Tolima,2020-06-10,1.47,0.8,2.19,1.2,1.77
Tolima,2020-06-11,1.49,0.85,2.22,1.23,1.79
Tolima,2020-06-12,1.49,0.85,2.19,1.25,1.8
Tolima,2020-06-13,1.49,0.85,2.16,1.26,1.8
Tolima,2020-06-14,1.59,0.96,2.24,1.37,1.9000000000000001
Tolima,2020-06-15,1.59,1.0,2.25,1.35,1.86
Tolima,2020-06-16,1.55,0.96,2.17,1.34,1.84
Tolima,2020-06-17,1.48,0.91,2.09,1.28,1.77
Tolima,2020-06-18,1.57,1.01,2.16,1.3900000000000001,1.87
Tolima,2020-06-19,1.6600000000000001,1.1300000000000001,2.25,1.46,1.92
Tolima,2020-06-20,1.62,1.1,2.18,1.3900000000000001,1.83
Tolima,2020-06-21,1.55,1.03,2.07,1.37,1.8
Tolima,2020-06-22,1.48,1.0,2.02,1.31,1.73
Tolima,2020-06-23,1.42,0.9500000000000001,1.95,1.25,1.6600000000000001
Tolima,2020-06-24,1.36,0.89,1.87,1.17,1.57
Tolima,2020-06-25,1.3,0.85,1.82,1.1400000000000001,1.54
Tolima,2020-06-26,1.34,0.86,1.81,1.1500000000000001,1.54
Tolima,2020-06-27,1.36,0.91,1.85,1.21,1.6
Tolima,2020-06-28,1.42,0.96,1.8800000000000001,1.26,1.6400000000000001
Tolima,2020-06-29,1.43,0.98,1.8800000000000001,1.26,1.6300000000000001
Tolima,2020-06-30,1.44,1.03,1.92,1.31,1.68
Tolima,2020-07-01,1.3800000000000001,0.97,1.84,1.24,1.6
Tolima,2020-07-02,1.3,0.9,1.76,1.1400000000000001,1.49
Tolima,2020-07-03,1.2,0.79,1.6400000000000001,1.05,1.4000000000000001
Tolima,2020-07-04,1.18,0.78,1.6300000000000001,1.04,1.3900000000000001
Tolima,2020-07-05,1.11,0.68,1.52,0.97,1.32
Tolima,2020-07-06,1.18,0.76,1.6,1.04,1.3900000000000001
Tolima,2020-07-07,1.27,0.87,1.71,1.1400000000000001,1.49
Tolima,2020-07-08,1.3,0.91,1.74,1.1500000000000001,1.49
Tolima,2020-07-09,1.32,0.93,1.75,1.19,1.53
Tolima,2020-07-10,1.29,0.91,1.72,1.1400000000000001,1.47
Tolima,2020-07-11,1.25,0.88,1.68,1.12,1.45
Tolima,2020-07-12,1.2,0.8200000000000001,1.61,1.08,1.41
Tolima,2020-07-13,1.19,0.8200000000000001,1.61,1.07,1.4000000000000001
Tolima,2020-07-14,1.1400000000000001,0.75,1.53,0.98,1.3
Tolima,2020-07-15,1.19,0.8200000000000001,1.6,1.05,1.37
Tolima,2020-07-16,1.19,0.8300000000000001,1.61,1.06,1.3800000000000001
Tolima,2020-07-17,1.2,0.8300000000000001,1.6,1.07,1.3900000000000001
Tolima,2020-07-18,1.18,0.8300000000000001,1.6,1.07,1.3900000000000001
Tolima,2020-07-19,1.17,0.8,1.56,1.05,1.37
Tolima,2020-07-20,1.06,0.7000000000000001,1.46,0.91,1.22
Tolima,2020-07-21,1.07,0.7000000000000001,1.46,0.96,1.28
Tolima,2020-07-22,1.08,0.71,1.47,0.96,1.28
Tolima,2020-07-23,1.1,0.73,1.49,0.99,1.31
Tolima,2020-07-24,1.1400000000000001,0.77,1.53,0.98,1.29
Tolima,2020-07-25,1.17,0.81,1.57,1.03,1.34
Tolima,2020-07-26,1.17,0.81,1.56,1.04,1.35
Tolima,2020-07-27,1.29,0.92,1.6600000000000001,1.17,1.48
Tolima,2020-07-28,1.33,0.97,1.7,1.19,1.49
Tolima,2020-07-29,1.34,1.0,1.72,1.23,1.53
Tolima,2020-07-30,1.37,1.02,1.72,1.25,1.54
Tolima,2020-07-31,1.3900000000000001,1.06,1.75,1.28,1.57
Tolima,2020-08-01,1.3900000000000001,1.07,1.75,1.28,1.56
Tolima,2020-08-02,1.42,1.11,1.77,1.3,1.57
Tolima,2020-08-03,1.35,1.04,1.69,1.25,1.52
Tolima,2020-08-04,1.32,1.02,1.6600000000000001,1.19,1.45
Tolima,2020-08-05,1.32,1.02,1.6500000000000001,1.22,1.48
Tolima,2020-08-06,1.25,0.9500000000000001,1.57,1.1500000000000001,1.41
Tolima,2020-08-07,1.21,0.92,1.54,1.12,1.3800000000000001
Tolima,2020-08-08,1.2,0.9,1.51,1.08,1.33
Tolima,2020-08-09,1.16,0.87,1.48,1.05,1.3
Tolima,2020-08-10,1.18,0.9,1.51,1.08,1.33
Tolima,2020-08-11,1.19,0.89,1.49,1.09,1.34
Tolima,2020-08-12,1.17,0.88,1.48,1.08,1.33
Tolima,2020-08-13,1.23,0.9500000000000001,1.55,1.1400000000000001,1.3900000000000001
Tolima,2020-08-14,1.26,0.97,1.56,1.1300000000000001,1.37
Tolima,2020-08-15,1.25,0.96,1.54,1.1500000000000001,1.3900000000000001
Tolima,2020-08-16,1.28,1.01,1.59,1.19,1.43
Tolima,2020-08-17,1.28,1.01,1.58,1.19,1.43
Tolima,2020-08-18,1.24,0.97,1.53,1.1300000000000001,1.36
Tolima,2020-08-19,1.2,0.93,1.49,1.1,1.33
Tolima,2020-08-20,1.1300000000000001,0.85,1.4000000000000001,1.04,1.27
Tolima,2020-08-21,1.12,0.84,1.3900000000000001,1.03,1.26
Tolima,2020-08-22,1.18,0.91,1.46,1.09,1.32
Tolima,2020-08-23,1.18,0.92,1.47,1.09,1.32
Tolima,2020-08-24,1.18,0.93,1.48,1.1,1.33
Tolima,2020-08-25,1.21,0.9500000000000001,1.49,1.1,1.32
Tolima,2020-08-26,1.23,0.98,1.52,1.1400000000000001,1.36
