fecha,departamento,casos,dp
2020-06-30,Tolima,934.0,73
2020-06-30,Cesar,1025.0,20
2020-06-30,Sucre,1244.0,70
2020-06-30,Meta,1251.0,50
2020-06-30,Chocó,1543.0,27
2020-06-30,Magdalena,1852.0,47
2020-06-30,Amazonas,2300.0,91
2020-06-30,Cundinamarca,2719.0,25
2020-06-30,Nariño,3443.0,52
2020-06-30,Antioquia,4433.0,5
2020-06-30,Bolívar,9134.0,13
2020-06-30,Valle del Cauca,9973.0,76
2020-06-30,Atlántico,23374.0,8
2020-06-30,Bogotá D.C.,30003.0,11
2020-07-01,Vichada,1.0,99
2020-07-01,Guainía,14.0,94
2020-07-01,San Andrés y Providencia,23.0,88
2020-07-01,Putumayo,28.0,86
2020-07-01,Vaupés,28.0,97
2020-07-01,Caquetá,39.0,18
2020-07-01,Guaviare,39.0,95
2020-07-01,Casanare,69.0,85
2020-07-01,Arauca,80.0,81
2020-07-01,Quindío,167.0,63
2020-07-01,Caldas,263.0,17
2020-07-01,Huila,340.0,41
2020-07-01,Norte de Santander,343.0,54
2020-07-01,Boyacá,382.0,15
2020-07-01,Cauca,403.0,19
2020-07-01,La Guajira,482.0,44
2020-07-01,Risaralda,546.0,66
2020-07-01,Santander,756.0,68
2020-07-01,Córdoba,812.0,23
2020-07-01,Tolima,1013.0,73
2020-07-01,Cesar,1069.0,20
2020-07-01,Meta,1272.0,50
2020-07-01,Sucre,1362.0,70
2020-07-01,Chocó,1681.0,27
2020-07-01,Magdalena,1900.0,47
2020-07-01,Amazonas,2319.0,91
2020-07-01,Cundinamarca,2858.0,25
2020-07-01,Nariño,3521.0,52
2020-07-01,Antioquia,4661.0,5
2020-07-01,Bolívar,9409.0,13
2020-07-01,Valle del Cauca,10508.0,76
2020-07-01,Atlántico,24227.0,8
2020-07-01,Bogotá D.C.,31401.0,11
2020-07-02,Vichada,1.0,99
2020-07-02,Guainía,14.0,94
2020-07-02,San Andrés y Providencia,28.0,88
2020-07-02,Vaupés,28.0,97
2020-07-02,Putumayo,29.0,86
2020-07-02,Guaviare,39.0,95
2020-07-02,Caquetá,43.0,18
2020-07-02,Casanare,71.0,85
2020-07-02,Arauca,82.0,81
2020-07-02,Quindío,168.0,63
2020-07-02,Caldas,266.0,17
2020-07-02,Norte de Santander,349.0,54
2020-07-02,Huila,364.0,41
2020-07-02,Boyacá,398.0,15
2020-07-02,Cauca,465.0,19
2020-07-02,La Guajira,540.0,44
2020-07-02,Risaralda,564.0,66
2020-07-02,Santander,811.0,68
2020-07-02,Córdoba,905.0,23
2020-07-02,Tolima,1032.0,73
2020-07-02,Cesar,1074.0,20
2020-07-02,Meta,1293.0,50
2020-07-02,Sucre,1479.0,70
2020-07-02,Chocó,1739.0,27
2020-07-02,Magdalena,1985.0,47
2020-07-02,Amazonas,2325.0,91
2020-07-02,Cundinamarca,3019.0,25
2020-07-02,Nariño,3574.0,52
2020-07-02,Antioquia,4980.0,5
2020-07-02,Bolívar,9646.0,13
2020-07-02,Valle del Cauca,10905.0,76
2020-07-02,Atlántico,25195.0,8
2020-07-02,Bogotá D.C.,32706.0,11
2020-07-03,Vichada,1.0,99
2020-07-03,Guainía,15.0,94
2020-07-03,San Andrés y Providencia,28.0,88
2020-07-03,Vaupés,28.0,97
2020-07-03,Putumayo,33.0,86
2020-07-03,Guaviare,39.0,95
2020-07-03,Caquetá,43.0,18
2020-07-03,Arauca,82.0,81
2020-07-03,Casanare,86.0,85
2020-07-03,Quindío,169.0,63
2020-07-03,Caldas,266.0,17
2020-07-03,Norte de Santander,356.0,54
2020-07-03,Huila,368.0,41
2020-07-03,Boyacá,405.0,15
2020-07-03,Cauca,476.0,19
2020-07-03,La Guajira,564.0,44
2020-07-03,Risaralda,588.0,66
2020-07-03,Santander,845.0,68
2020-07-03,Córdoba,927.0,23
2020-07-03,Tolima,1080.0,73
2020-07-03,Cesar,1166.0,20
2020-07-03,Meta,1305.0,50
2020-07-03,Sucre,1538.0,70
2020-07-03,Chocó,1753.0,27
2020-07-03,Magdalena,2014.0,47
2020-07-03,Amazonas,2328.0,91
2020-07-03,Cundinamarca,3089.0,25
2020-07-03,Nariño,3676.0,52
2020-07-03,Antioquia,5263.0,5
2020-07-03,Bolívar,9870.0,13
2020-07-03,Valle del Cauca,11202.0,76
2020-07-03,Atlántico,25801.0,8
2020-07-03,Bogotá D.C.,34107.0,11
2020-07-04,Vichada,1.0,99
2020-07-04,Guainía,15.0,94
2020-07-04,San Andrés y Providencia,28.0,88
2020-07-04,Vaupés,28.0,97
2020-07-04,Putumayo,35.0,86
2020-07-04,Guaviare,39.0,95
2020-07-04,Caquetá,54.0,18
2020-07-04,Casanare,86.0,85
2020-07-04,Arauca,96.0,81
2020-07-04,Quindío,177.0,63
2020-07-04,Caldas,270.0,17
2020-07-04,Norte de Santander,371.0,54
2020-07-04,Huila,375.0,41
2020-07-04,Boyacá,413.0,15
2020-07-04,Cauca,506.0,19
2020-07-04,La Guajira,602.0,44
2020-07-04,Risaralda,612.0,66
2020-07-04,Santander,944.0,68
2020-07-04,Córdoba,1031.0,23
2020-07-04,Tolima,1094.0,73
2020-07-04,Cesar,1265.0,20
2020-07-04,Meta,1333.0,50
2020-07-04,Sucre,1673.0,70
2020-07-04,Chocó,1833.0,27
2020-07-04,Magdalena,2079.0,47
2020-07-04,Amazonas,2335.0,91
2020-07-04,Cundinamarca,3200.0,25
2020-07-04,Nariño,3740.0,52
2020-07-04,Antioquia,5675.0,5
2020-07-04,Bolívar,10150.0,13
2020-07-04,Valle del Cauca,11677.0,76
2020-07-04,Atlántico,26425.0,8
2020-07-04,Bogotá D.C.,35240.0,11
2020-07-05,Vichada,1.0,99
2020-07-05,Guainía,15.0,94
2020-07-05,San Andrés y Providencia,28.0,88
2020-07-05,Vaupés,28.0,97
2020-07-05,Putumayo,35.0,86
2020-07-05,Guaviare,39.0,95
2020-07-05,Caquetá,55.0,18
2020-07-05,Casanare,88.0,85
2020-07-05,Arauca,96.0,81
2020-07-05,Quindío,177.0,63
2020-07-05,Caldas,270.0,17
2020-07-05,Huila,381.0,41
2020-07-05,Norte de Santander,387.0,54
2020-07-05,Boyacá,425.0,15
2020-07-05,Cauca,529.0,19
2020-07-05,Risaralda,615.0,66
2020-07-05,La Guajira,624.0,44
2020-07-05,Santander,991.0,68
2020-07-05,Córdoba,1064.0,23
2020-07-05,Tolima,1122.0,73
2020-07-05,Cesar,1298.0,20
2020-07-05,Meta,1349.0,50
2020-07-05,Sucre,1815.0,70
2020-07-05,Chocó,1868.0,27
2020-07-05,Magdalena,2118.0,47
2020-07-05,Amazonas,2364.0,91
2020-07-05,Cundinamarca,3258.0,25
2020-07-05,Nariño,3929.0,52
2020-07-05,Antioquia,5989.0,5
2020-07-05,Bolívar,10509.0,13
2020-07-05,Valle del Cauca,11860.0,76
2020-07-05,Atlántico,27271.0,8
2020-07-05,Bogotá D.C.,36526.0,11
2020-07-06,Vichada,1.0,99
2020-07-06,Guainía,15.0,94
2020-07-06,San Andrés y Providencia,28.0,88
2020-07-06,Vaupés,28.0,97
2020-07-06,Putumayo,38.0,86
2020-07-06,Guaviare,39.0,95
2020-07-06,Caquetá,60.0,18
2020-07-06,Casanare,89.0,85
2020-07-06,Arauca,96.0,81
2020-07-06,Quindío,177.0,63
2020-07-06,Caldas,272.0,17
2020-07-06,Huila,386.0,41
2020-07-06,Norte de Santander,390.0,54
2020-07-06,Boyacá,431.0,15
2020-07-06,Cauca,542.0,19
2020-07-06,Risaralda,620.0,66
2020-07-06,La Guajira,664.0,44
2020-07-06,Santander,1003.0,68
2020-07-06,Córdoba,1115.0,23
2020-07-06,Tolima,1157.0,73
2020-07-06,Cesar,1320.0,20
2020-07-06,Meta,1359.0,50
2020-07-06,Sucre,1881.0,70
2020-07-06,Chocó,1979.0,27
2020-07-06,Magdalena,2179.0,47
2020-07-06,Amazonas,2384.0,91
2020-07-06,Cundinamarca,3295.0,25
2020-07-06,Nariño,3976.0,52
2020-07-06,Antioquia,6386.0,5
2020-07-06,Bolívar,10738.0,13
2020-07-06,Valle del Cauca,12102.0,76
2020-07-06,Atlántico,27938.0,8
2020-07-06,Bogotá D.C.,37606.0,11
2020-07-07,Vichada,1.0,99
2020-07-07,Guainía,15.0,94
2020-07-07,San Andrés y Providencia,28.0,88
2020-07-07,Vaupés,28.0,97
2020-07-07,Putumayo,38.0,86
2020-07-07,Guaviare,39.0,95
2020-07-07,Caquetá,67.0,18
2020-07-07,Casanare,90.0,85
2020-07-07,Arauca,129.0,81
2020-07-07,Quindío,177.0,63
2020-07-07,Caldas,277.0,17
2020-07-07,Huila,388.0,41
2020-07-07,Norte de Santander,416.0,54
2020-07-07,Boyacá,441.0,15
2020-07-07,Cauca,596.0,19
2020-07-07,Risaralda,638.0,66
2020-07-07,La Guajira,731.0,44
2020-07-07,Santander,1061.0,68
2020-07-07,Tolima,1170.0,73
2020-07-07,Córdoba,1200.0,23
2020-07-07,Cesar,1338.0,20
2020-07-07,Meta,1386.0,50
2020-07-07,Sucre,1990.0,70
2020-07-07,Chocó,2001.0,27
2020-07-07,Magdalena,2308.0,47
2020-07-07,Amazonas,2391.0,91
2020-07-07,Cundinamarca,3358.0,25
2020-07-07,Nariño,4076.0,52
2020-07-07,Antioquia,6775.0,5
2020-07-07,Bolívar,10953.0,13
2020-07-07,Valle del Cauca,12447.0,76
2020-07-07,Atlántico,28746.0,8
2020-07-07,Bogotá D.C.,39208.0,11
2020-07-08,Vichada,1.0,99
2020-07-08,Guainía,15.0,94
2020-07-08,San Andrés y Providencia,28.0,88
2020-07-08,Vaupés,29.0,97
2020-07-08,Guaviare,39.0,95
2020-07-08,Putumayo,41.0,86
2020-07-08,Caquetá,80.0,18
2020-07-08,Casanare,92.0,85
2020-07-08,Arauca,129.0,81
2020-07-08,Quindío,180.0,63
2020-07-08,Caldas,278.0,17
2020-07-08,Huila,396.0,41
2020-07-08,Norte de Santander,420.0,54
2020-07-08,Boyacá,444.0,15
2020-07-08,Cauca,619.0,19
2020-07-08,Risaralda,655.0,66
2020-07-08,La Guajira,779.0,44
2020-07-08,Santander,1103.0,68
2020-07-08,Tolima,1181.0,73
2020-07-08,Córdoba,1277.0,23
2020-07-08,Cesar,1359.0,20
2020-07-08,Meta,1405.0,50
2020-07-08,Chocó,2030.0,27
2020-07-08,Sucre,2126.0,70
2020-07-08,Magdalena,2343.0,47
2020-07-08,Amazonas,2394.0,91
2020-07-08,Cundinamarca,3455.0,25
2020-07-08,Nariño,4117.0,52
2020-07-08,Antioquia,7249.0,5
2020-07-08,Bolívar,11262.0,13
2020-07-08,Valle del Cauca,12851.0,76
2020-07-08,Atlántico,29584.0,8
2020-07-08,Bogotá D.C.,40690.0,11
2020-07-09,Vichada,1.0,99
2020-07-09,Guainía,15.0,94
2020-07-09,San Andrés y Providencia,28.0,88
2020-07-09,Vaupés,29.0,97
2020-07-09,Guaviare,41.0,95
2020-07-09,Putumayo,43.0,86
2020-07-09,Caquetá,81.0,18
2020-07-09,Casanare,99.0,85
2020-07-09,Arauca,135.0,81
2020-07-09,Quindío,187.0,63
2020-07-09,Caldas,286.0,17
2020-07-09,Huila,402.0,41
2020-07-09,Norte de Santander,438.0,54
2020-07-09,Boyacá,460.0,15
2020-07-09,Cauca,649.0,19
2020-07-09,Risaralda,710.0,66
2020-07-09,La Guajira,820.0,44
2020-07-09,Santander,1157.0,68
2020-07-09,Tolima,1291.0,73
2020-07-09,Cesar,1381.0,20
2020-07-09,Meta,1432.0,50
2020-07-09,Córdoba,1445.0,23
2020-07-09,Chocó,2076.0,27
2020-07-09,Sucre,2262.0,70
2020-07-09,Amazonas,2399.0,91
2020-07-09,Magdalena,2545.0,47
2020-07-09,Cundinamarca,3684.0,25
2020-07-09,Nariño,4272.0,52
2020-07-09,Antioquia,7828.0,5
2020-07-09,Bolívar,11474.0,13
2020-07-09,Valle del Cauca,13393.0,76
2020-07-09,Atlántico,30631.0,8
2020-07-09,Bogotá D.C.,42294.0,11
2020-07-10,Vichada,1.0,99
2020-07-10,Guainía,15.0,94
2020-07-10,San Andrés y Providencia,28.0,88
2020-07-10,Vaupés,29.0,97
2020-07-10,Guaviare,41.0,95
2020-07-10,Putumayo,51.0,86
2020-07-10,Caquetá,85.0,18
2020-07-10,Casanare,114.0,85
2020-07-10,Arauca,141.0,81
2020-07-10,Quindío,193.0,63
2020-07-10,Caldas,293.0,17
2020-07-10,Huila,416.0,41
2020-07-10,Boyacá,478.0,15
2020-07-10,Norte de Santander,514.0,54
2020-07-10,Cauca,707.0,19
2020-07-10,Risaralda,717.0,66
2020-07-10,La Guajira,846.0,44
2020-07-10,Santander,1240.0,68
2020-07-10,Tolima,1414.0,73
2020-07-10,Cesar,1417.0,20
2020-07-10,Meta,1514.0,50
2020-07-10,Córdoba,1523.0,23
2020-07-10,Chocó,2123.0,27
2020-07-10,Sucre,2363.0,70
2020-07-10,Amazonas,2406.0,91
2020-07-10,Magdalena,2657.0,47
2020-07-10,Cundinamarca,3999.0,25
2020-07-10,Nariño,4415.0,52
2020-07-10,Antioquia,8454.0,5
2020-07-10,Bolívar,11748.0,13
2020-07-10,Valle del Cauca,13953.0,76
2020-07-10,Atlántico,31896.0,8
2020-07-10,Bogotá D.C.,44998.0,11
2020-07-11,Vichada,1.0,99
2020-07-11,Guainía,15.0,94
2020-07-11,San Andrés y Providencia,28.0,88
2020-07-11,Vaupés,29.0,97
2020-07-11,Guaviare,41.0,95
2020-07-11,Putumayo,90.0,86
2020-07-11,Caquetá,96.0,18
2020-07-11,Casanare,120.0,85
2020-07-11,Arauca,142.0,81
2020-07-11,Quindío,193.0,63
2020-07-11,Caldas,293.0,17
2020-07-11,Huila,418.0,41
2020-07-11,Boyacá,486.0,15
2020-07-11,Norte de Santander,555.0,54
2020-07-11,Risaralda,723.0,66
2020-07-11,Cauca,727.0,19
2020-07-11,La Guajira,885.0,44
2020-07-11,Santander,1254.0,68
2020-07-11,Tolima,1425.0,73
2020-07-11,Cesar,1432.0,20
2020-07-11,Córdoba,1540.0,23
2020-07-11,Meta,1547.0,50
2020-07-11,Chocó,2174.0,27
2020-07-11,Sucre,2406.0,70
2020-07-11,Amazonas,2411.0,91
2020-07-11,Magdalena,2787.0,47
2020-07-11,Cundinamarca,4095.0,25
2020-07-11,Nariño,4454.0,52
2020-07-11,Antioquia,8747.0,5
2020-07-11,Bolívar,11928.0,13
2020-07-11,Valle del Cauca,14207.0,76
2020-07-11,Atlántico,32647.0,8
2020-07-11,Bogotá D.C.,47479.0,11
2020-07-12,Vichada,1.0,99
2020-07-12,Guainía,15.0,94
2020-07-12,San Andrés y Providencia,29.0,88
2020-07-12,Vaupés,30.0,97
2020-07-12,Guaviare,41.0,95
2020-07-12,Putumayo,97.0,86
2020-07-12,Caquetá,111.0,18
2020-07-12,Casanare,122.0,85
2020-07-12,Arauca,142.0,81
2020-07-12,Quindío,194.0,63
2020-07-12,Caldas,301.0,17
2020-07-12,Huila,424.0,41
2020-07-12,Boyacá,494.0,15
2020-07-12,Norte de Santander,603.0,54
2020-07-12,Risaralda,746.0,66
2020-07-12,Cauca,768.0,19
2020-07-12,La Guajira,928.0,44
2020-07-12,Santander,1321.0,68
2020-07-12,Tolima,1463.0,73
2020-07-12,Cesar,1502.0,20
2020-07-12,Meta,1596.0,50
2020-07-12,Córdoba,1611.0,23
2020-07-12,Chocó,2194.0,27
2020-07-12,Amazonas,2419.0,91
2020-07-12,Sucre,2509.0,70
2020-07-12,Magdalena,2819.0,47
2020-07-12,Cundinamarca,4244.0,25
2020-07-12,Nariño,4533.0,52
2020-07-12,Antioquia,9255.0,5
2020-07-12,Bolívar,12221.0,13
2020-07-12,Valle del Cauca,14421.0,76
2020-07-12,Atlántico,33711.0,8
2020-07-12,Bogotá D.C.,49594.0,11
2020-07-13,Vichada,1.0,99
2020-07-13,Guainía,15.0,94
2020-07-13,San Andrés y Providencia,29.0,88
2020-07-13,Guaviare,41.0,95
2020-07-13,Vaupés,60.0,97
2020-07-13,Putumayo,98.0,86
2020-07-13,Caquetá,117.0,18
2020-07-13,Casanare,126.0,85
2020-07-13,Arauca,148.0,81
2020-07-13,Quindío,194.0,63
2020-07-13,Caldas,301.0,17
2020-07-13,Huila,424.0,41
2020-07-13,Boyacá,499.0,15
2020-07-13,Norte de Santander,605.0,54
2020-07-13,Risaralda,751.0,66
2020-07-13,Cauca,771.0,19
2020-07-13,La Guajira,937.0,44
2020-07-13,Santander,1354.0,68
2020-07-13,Tolima,1482.0,73
2020-07-13,Cesar,1554.0,20
2020-07-13,Meta,1603.0,50
2020-07-13,Córdoba,1673.0,23
2020-07-13,Chocó,2204.0,27
2020-07-13,Amazonas,2428.0,91
2020-07-13,Sucre,2569.0,70
2020-07-13,Magdalena,2905.0,47
2020-07-13,Cundinamarca,4363.0,25
2020-07-13,Nariño,4578.0,52
2020-07-13,Antioquia,9584.0,5
2020-07-13,Bolívar,12361.0,13
2020-07-13,Valle del Cauca,14695.0,76
2020-07-13,Atlántico,34596.0,8
2020-07-13,Bogotá D.C.,51225.0,11
2020-07-14,Vichada,1.0,99
2020-07-14,Guainía,15.0,94
2020-07-14,San Andrés y Providencia,29.0,88
2020-07-14,Guaviare,41.0,95
2020-07-14,Vaupés,60.0,97
2020-07-14,Putumayo,115.0,86
2020-07-14,Caquetá,123.0,18
2020-07-14,Casanare,135.0,85
2020-07-14,Arauca,148.0,81
2020-07-14,Quindío,203.0,63
2020-07-14,Caldas,303.0,17
2020-07-14,Huila,433.0,41
2020-07-14,Boyacá,516.0,15
2020-07-14,Norte de Santander,648.0,54
2020-07-14,Risaralda,802.0,66
2020-07-14,Cauca,803.0,19
2020-07-14,La Guajira,983.0,44
2020-07-14,Santander,1427.0,68
2020-07-14,Tolima,1504.0,73
2020-07-14,Cesar,1582.0,20
2020-07-14,Meta,1668.0,50
2020-07-14,Córdoba,1711.0,23
2020-07-14,Chocó,2278.0,27
2020-07-14,Amazonas,2434.0,91
2020-07-14,Sucre,2709.0,70
2020-07-14,Magdalena,3007.0,47
2020-07-14,Cundinamarca,4526.0,25
2020-07-14,Nariño,4658.0,52
2020-07-14,Antioquia,10575.0,5
2020-07-14,Bolívar,12612.0,13
2020-07-14,Valle del Cauca,15132.0,76
2020-07-14,Atlántico,35659.0,8
2020-07-14,Bogotá D.C.,53073.0,11
2020-07-15,Vichada,1.0,99
2020-07-15,Guainía,15.0,94
2020-07-15,San Andrés y Providencia,29.0,88
2020-07-15,Guaviare,47.0,95
2020-07-15,Vaupés,61.0,97
2020-07-15,Putumayo,126.0,86
2020-07-15,Caquetá,127.0,18
2020-07-15,Casanare,141.0,85
2020-07-15,Arauca,161.0,81
2020-07-15,Quindío,203.0,63
2020-07-15,Caldas,307.0,17
2020-07-15,Huila,456.0,41
2020-07-15,Boyacá,522.0,15
2020-07-15,Norte de Santander,664.0,54
2020-07-15,Risaralda,835.0,66
2020-07-15,Cauca,857.0,19
2020-07-15,La Guajira,1087.0,44
2020-07-15,Tolima,1522.0,73
2020-07-15,Santander,1526.0,68
2020-07-15,Cesar,1661.0,20
2020-07-15,Meta,1699.0,50
2020-07-15,Córdoba,1789.0,23
2020-07-15,Chocó,2304.0,27
2020-07-15,Amazonas,2434.0,91
2020-07-15,Sucre,2758.0,70
2020-07-15,Magdalena,3049.0,47
2020-07-15,Cundinamarca,4701.0,25
2020-07-15,Nariño,4746.0,52
2020-07-15,Antioquia,11351.0,5
2020-07-15,Bolívar,12860.0,13
2020-07-15,Valle del Cauca,15714.0,76
2020-07-15,Atlántico,36437.0,8
2020-07-15,Bogotá D.C.,54994.0,11
2020-07-16,Vichada,1.0,99
2020-07-16,Guainía,15.0,94
2020-07-16,San Andrés y Providencia,29.0,88
2020-07-16,Guaviare,50.0,95
2020-07-16,Vaupés,61.0,97
2020-07-16,Casanare,146.0,85
2020-07-16,Putumayo,152.0,86
2020-07-16,Arauca,163.0,81
2020-07-16,Caquetá,168.0,18
2020-07-16,Quindío,206.0,63
2020-07-16,Caldas,324.0,17
2020-07-16,Huila,481.0,41
2020-07-16,Boyacá,539.0,15
2020-07-16,Norte de Santander,715.0,54
2020-07-16,Risaralda,889.0,66
2020-07-16,Cauca,939.0,19
2020-07-16,La Guajira,1182.0,44
2020-07-16,Santander,1635.0,68
2020-07-16,Tolima,1663.0,73
2020-07-16,Cesar,1762.0,20
2020-07-16,Meta,1769.0,50
2020-07-16,Córdoba,1897.0,23
2020-07-16,Chocó,2388.0,27
2020-07-16,Amazonas,2443.0,91
2020-07-16,Sucre,3038.0,70
2020-07-16,Magdalena,3300.0,47
2020-07-16,Nariño,5000.0,52
2020-07-16,Cundinamarca,5057.0,25
2020-07-16,Antioquia,12284.0,5
2020-07-16,Bolívar,13644.0,13
2020-07-16,Valle del Cauca,16110.0,76
2020-07-16,Atlántico,38406.0,8
2020-07-16,Bogotá D.C.,56765.0,11
2020-07-17,Vichada,1.0,99
2020-07-17,Guainía,15.0,94
2020-07-17,San Andrés y Providencia,29.0,88
2020-07-17,Guaviare,50.0,95
2020-07-17,Vaupés,61.0,97
2020-07-17,Casanare,148.0,85
2020-07-17,Putumayo,159.0,86
2020-07-17,Arauca,163.0,81
2020-07-17,Caquetá,181.0,18
2020-07-17,Quindío,208.0,63
2020-07-17,Caldas,341.0,17
2020-07-17,Huila,485.0,41
2020-07-17,Boyacá,603.0,15
2020-07-17,Norte de Santander,750.0,54
2020-07-17,Risaralda,927.0,66
2020-07-17,Cauca,1029.0,19
2020-07-17,La Guajira,1301.0,44
2020-07-17,Tolima,1695.0,73
2020-07-17,Santander,1776.0,68
2020-07-17,Cesar,1815.0,20
2020-07-17,Meta,1827.0,50
2020-07-17,Córdoba,2207.0,23
2020-07-17,Chocó,2430.0,27
2020-07-17,Amazonas,2445.0,91
2020-07-17,Sucre,3421.0,70
2020-07-17,Magdalena,3618.0,47
2020-07-17,Nariño,5094.0,52
2020-07-17,Cundinamarca,5412.0,25
2020-07-17,Antioquia,13337.0,5
2020-07-17,Bolívar,14167.0,13
2020-07-17,Valle del Cauca,16564.0,76
2020-07-17,Atlántico,41014.0,8
2020-07-17,Bogotá D.C.,58876.0,11
2020-07-18,Vichada,2.0,99
2020-07-18,Guainía,15.0,94
2020-07-18,San Andrés y Providencia,30.0,88
2020-07-18,Guaviare,50.0,95
2020-07-18,Vaupés,61.0,97
2020-07-18,Casanare,153.0,85
2020-07-18,Arauca,163.0,81
2020-07-18,Putumayo,204.0,86
2020-07-18,Quindío,208.0,63
2020-07-18,Caquetá,220.0,18
2020-07-18,Caldas,359.0,17
2020-07-18,Huila,513.0,41
2020-07-18,Boyacá,614.0,15
2020-07-18,Norte de Santander,789.0,54
2020-07-18,Risaralda,971.0,66
2020-07-18,Cauca,1078.0,19
2020-07-18,La Guajira,1422.0,44
2020-07-18,Tolima,1753.0,73
2020-07-18,Santander,1870.0,68
2020-07-18,Cesar,1887.0,20
2020-07-18,Meta,1895.0,50
2020-07-18,Amazonas,2454.0,91
2020-07-18,Chocó,2468.0,27
2020-07-18,Córdoba,2650.0,23
2020-07-18,Sucre,3869.0,70
2020-07-18,Magdalena,3953.0,47
2020-07-18,Nariño,5192.0,52
2020-07-18,Cundinamarca,5690.0,25
2020-07-18,Antioquia,14690.0,5
2020-07-18,Bolívar,14752.0,13
2020-07-18,Valle del Cauca,17208.0,76
2020-07-18,Atlántico,43162.0,8
2020-07-18,Bogotá D.C.,60364.0,11
2020-07-19,Vichada,2.0,99
2020-07-19,Guainía,15.0,94
2020-07-19,San Andrés y Providencia,30.0,88
2020-07-19,Guaviare,52.0,95
2020-07-19,Vaupés,61.0,97
2020-07-19,Casanare,161.0,85
2020-07-19,Arauca,167.0,81
2020-07-19,Quindío,212.0,63
2020-07-19,Putumayo,248.0,86
2020-07-19,Caquetá,324.0,18
2020-07-19,Caldas,388.0,17
2020-07-19,Huila,531.0,41
2020-07-19,Boyacá,632.0,15
2020-07-19,Norte de Santander,835.0,54
2020-07-19,Risaralda,996.0,66
2020-07-19,Cauca,1130.0,19
2020-07-19,La Guajira,1513.0,44
2020-07-19,Tolima,1780.0,73
2020-07-19,Santander,1928.0,68
2020-07-19,Meta,1936.0,50
2020-07-19,Cesar,1991.0,20
2020-07-19,Amazonas,2454.0,91
2020-07-19,Chocó,2496.0,27
2020-07-19,Córdoba,2779.0,23
2020-07-19,Sucre,4071.0,70
2020-07-19,Magdalena,4185.0,47
2020-07-19,Nariño,5399.0,52
2020-07-19,Cundinamarca,5874.0,25
2020-07-19,Bolívar,14970.0,13
2020-07-19,Antioquia,15650.0,5
2020-07-19,Valle del Cauca,17429.0,76
2020-07-19,Atlántico,43815.0,8
2020-07-19,Bogotá D.C.,63233.0,11
2020-07-20,Vichada,2.0,99
2020-07-20,Guainía,15.0,94
2020-07-20,San Andrés y Providencia,30.0,88
2020-07-20,Guaviare,52.0,95
2020-07-20,Vaupés,61.0,97
2020-07-20,Arauca,173.0,81
2020-07-20,Casanare,179.0,85
2020-07-20,Quindío,214.0,63
2020-07-20,Putumayo,298.0,86
2020-07-20,Caldas,395.0,17
2020-07-20,Caquetá,395.0,18
2020-07-20,Huila,554.0,41
2020-07-20,Boyacá,648.0,15
2020-07-20,Norte de Santander,884.0,54
2020-07-20,Risaralda,1006.0,66
2020-07-20,Cauca,1159.0,19
2020-07-20,La Guajira,1581.0,44
2020-07-20,Tolima,1815.0,73
2020-07-20,Meta,1972.0,50
2020-07-20,Santander,2000.0,68
2020-07-20,Cesar,2107.0,20
2020-07-20,Amazonas,2458.0,91
2020-07-20,Chocó,2527.0,27
2020-07-20,Córdoba,2976.0,23
2020-07-20,Sucre,4225.0,70
2020-07-20,Magdalena,4353.0,47
2020-07-20,Nariño,5649.0,52
2020-07-20,Cundinamarca,6078.0,25
2020-07-20,Bolívar,15208.0,13
2020-07-20,Antioquia,16843.0,5
2020-07-20,Valle del Cauca,17886.0,76
2020-07-20,Atlántico,44707.0,8
2020-07-20,Bogotá D.C.,65563.0,11
2020-07-21,Vichada,2.0,99
2020-07-21,Guainía,15.0,94
2020-07-21,San Andrés y Providencia,30.0,88
2020-07-21,Guaviare,52.0,95
2020-07-21,Vaupés,61.0,97
2020-07-21,Arauca,174.0,81
2020-07-21,Casanare,191.0,85
2020-07-21,Quindío,214.0,63
2020-07-21,Putumayo,352.0,86
2020-07-21,Caldas,416.0,17
2020-07-21,Caquetá,452.0,18
2020-07-21,Huila,572.0,41
2020-07-21,Boyacá,656.0,15
2020-07-21,Norte de Santander,940.0,54
2020-07-21,Risaralda,1078.0,66
2020-07-21,Cauca,1199.0,19
2020-07-21,La Guajira,1618.0,44
2020-07-21,Tolima,1859.0,73
2020-07-21,Meta,2007.0,50
2020-07-21,Santander,2048.0,68
2020-07-21,Cesar,2117.0,20
2020-07-21,Amazonas,2458.0,91
2020-07-21,Chocó,2558.0,27
2020-07-21,Córdoba,3088.0,23
2020-07-21,Sucre,4488.0,70
2020-07-21,Magdalena,4513.0,47
2020-07-21,Nariño,5777.0,52
2020-07-21,Cundinamarca,6183.0,25
2020-07-21,Bolívar,15509.0,13
2020-07-21,Valle del Cauca,18413.0,76
2020-07-21,Antioquia,18693.0,5
2020-07-21,Atlántico,45488.0,8
2020-07-21,Bogotá D.C.,67823.0,11
2020-07-22,Vichada,2.0,99
2020-07-22,Guainía,15.0,94
2020-07-22,San Andrés y Providencia,31.0,88
2020-07-22,Guaviare,53.0,95
2020-07-22,Vaupés,61.0,97
2020-07-22,Arauca,176.0,81
2020-07-22,Casanare,195.0,85
2020-07-22,Quindío,222.0,63
2020-07-22,Putumayo,392.0,86
2020-07-22,Caquetá,478.0,18
2020-07-22,Caldas,508.0,17
2020-07-22,Huila,584.0,41
